station,day,max_dewpoint_f,precip_in,avg_wind_speed_kts,max_rh
DSM,2021-01-01,19.4,0.0,6.6807046,92.62583
DSM,2021-01-02,16.0,0.0,2.3802588,91.52417
DSM,2021-01-03,27.0,0.0,6.35036,100.0
DSM,2021-01-04,30.0,0.0,8.531228,100.0
DSM,2021-01-05,27.0,0.0,4.4893775,100.0
DSM,2021-01-06,28.9,0.0001,8.116376,92.49329
DSM,2021-01-07,28.0,0.0,6.081176,96.37933
DSM,2021-01-08,24.1,0.0,5.428173,85.07912
DSM,2021-01-09,19.9,0.0001,4.5976205,88.39731
DSM,2021-01-10,25.0,0.0001,6.374734,91.90275
DSM,2021-01-11,30.0,0.0,9.148432,84.6589
DSM,2021-01-12,30.0,0.0,4.8745646,87.86777
DSM,2021-01-13,30.0,0.0,5.5066204,82.1482
DSM,2021-01-14,35.0,0.22,14.055092,92.32428
DSM,2021-01-15,30.9,0.21,14.5481615,92.49329
DSM,2021-01-16,27.0,0.0001,13.175425,89.1155
DSM,2021-01-17,25.0,0.04,8.049822,92.01395
DSM,2021-01-18,23.0,0.0,3.839325,91.829796
DSM,2021-01-19,28.9,0.01,10.775216,91.97475
DSM,2021-01-20,28.9,0.0,10.404479,87.48126
DSM,2021-01-21,25.0,0.0001,10.794979,72.18179
DSM,2021-01-22,12.0,0.0,5.4223,66.674126
DSM,2021-01-23,23.0,0.02,7.0686855,87.86777
DSM,2021-01-24,25.0,0.0001,5.9433565,85.1362
DSM,2021-01-25,21.0,0.59,12.332298,91.86275
DSM,2021-01-26,16.0,0.18,10.586414,87.865425
DSM,2021-01-27,10.9,0.0,5.0245614,76.92418
DSM,2021-01-28,18.0,0.0,5.3003483,87.718124
DSM,2021-01-29,28.0,0.0,7.6445994,84.0537
DSM,2021-01-30,30.9,0.09,9.963147,95.65159
DSM,2021-01-31,27.0,0.0001,12.931547,88.43512
DSM,2021-02-01,21.0,0.0001,7.2785163,87.379036
DSM,2021-02-02,19.9,0.0,3.4940767,96.19435
DSM,2021-02-03,30.0,0.0,9.954704,92.18507
DSM,2021-02-04,30.9,0.15,14.153788,92.46329
DSM,2021-02-05,10.0,0.0001,12.920698,73.20055
DSM,2021-02-06,1.9,0.13,7.197732,79.31644
DSM,2021-02-07,-8.0,0.08,5.9944253,79.15584
DSM,2021-02-08,-3.0,0.02,6.036237,82.420685
DSM,2021-02-09,-6.0,0.0,2.7379792,82.5079
DSM,2021-02-10,0.0,0.0001,5.852162,72.40862
DSM,2021-02-11,-4.0,0.01,9.230434,75.14798
DSM,2021-02-12,-11.0,0.02,10.281442,74.74893
DSM,2021-02-13,-8.0,0.05,8.726748,74.869316
DSM,2021-02-14,-16.1,0.0001,10.54631,63.79298
DSM,2021-02-15,-16.1,0.0,9.684691,66.52712
DSM,2021-02-16,-9.9,0.0,4.2397213,69.58848
DSM,2021-02-17,8.1,0.02,4.8529615,85.04676
DSM,2021-02-18,10.9,0.0001,4.027178,91.33503
DSM,2021-02-19,16.0,0.0001,4.70662,82.58386
DSM,2021-02-20,21.9,0.0,6.408647,84.07205
DSM,2021-02-21,28.9,0.24,8.247525,95.612465
DSM,2021-02-22,30.9,0.0,10.488571,92.01395
DSM,2021-02-23,34.0,0.0,7.7860627,81.55437
DSM,2021-02-24,32.0,0.0,11.041789,87.80954
DSM,2021-02-25,30.9,0.0,4.496167,88.334496
DSM,2021-02-26,30.0,0.0,8.27108,84.6589
DSM,2021-02-27,36.0,0.0,6.754704,88.43512
DSM,2021-02-28,35.0,0.0,11.014184,92.35433
DSM,2021-03-01,24.1,0.0,6.0076923,88.39731
DSM,2021-03-02,30.0,0.0,10.253658,84.68373
DSM,2021-03-03,38.0,0.0,3.0222998,82.07766
DSM,2021-03-04,37.0,0.0,7.441115,88.3293
DSM,2021-03-05,28.9,0.0,4.864672,85.07912
DSM,2021-03-06,37.0,0.0,4.1872373,85.20553
DSM,2021-03-07,37.0,0.0,11.899647,82.07766
DSM,2021-03-08,37.0,0.0,7.4961405,52.863907
DSM,2021-03-09,50.0,0.0,13.272792,62.48991
DSM,2021-03-10,55.4,0.05,16.837662,80.75384
DSM,2021-03-11,32.0,0.0,7.7361403,84.98082
DSM,2021-03-12,30.0,0.0,3.6917713,71.81912
DSM,2021-03-13,30.9,0.0001,5.6041813,78.57606
DSM,2021-03-14,39.0,0.66,10.416028,82.124245
DSM,2021-03-15,33.0,0.37,9.872791,96.46132
DSM,2021-03-16,37.0,0.0001,5.8529615,95.67288
DSM,2021-03-17,35.0,0.05,10.377469,93.08276
DSM,2021-03-18,30.9,0.0,14.582317,81.45678
DSM,2021-03-19,27.0,0.0,5.5916376,72.51574
DSM,2021-03-20,30.9,0.0,10.593974,72.300934
DSM,2021-03-21,41.0,0.0,15.662816,68.05201
DSM,2021-03-22,45.0,0.03,7.6055946,86.326836
DSM,2021-03-23,51.0,1.0,7.9783974,100.0
DSM,2021-03-24,46.0,0.04,12.108834,93.05812
DSM,2021-03-25,39.0,0.22,3.995122,92.51814
DSM,2021-03-26,42.0,0.03,3.8703833,96.55275
DSM,2021-03-27,46.0,0.13,10.012812,96.628975
DSM,2021-03-28,37.0,0.0001,11.570618,85.536026
DSM,2021-03-29,39.0,0.0,17.30314,64.244995
DSM,2021-03-30,38.0,0.0,14.674574,54.3439
DSM,2021-03-31,14.0,0.0,14.5625,50.55524
DSM,2021-04-01,15.1,0.0,4.4065857,71.30493
DSM,2021-04-02,30.9,0.0,14.106214,53.696068
DSM,2021-04-03,39.0,0.0,7.823282,53.66978
DSM,2021-04-04,51.0,0.0,9.771631,73.84703
DSM,2021-04-05,56.0,0.0,13.711525,67.758934
DSM,2021-04-06,57.0,0.0,11.302113,77.551506
DSM,2021-04-07,57.0,1.02,9.466054,93.693306
DSM,2021-04-08,55.0,0.07,8.925435,96.729576
DSM,2021-04-09,47.0,0.06,11.0357895,100.0
DSM,2021-04-10,44.0,0.03,10.6550045,89.49497
DSM,2021-04-11,40.0,0.0,10.373315,88.87256
DSM,2021-04-12,38.0,0.0,15.144049,76.04004
DSM,2021-04-13,28.9,0.0,11.997139,69.50987
DSM,2021-04-14,30.9,0.0,10.551748,67.0326
DSM,2021-04-15,34.0,0.0,6.691332,81.45678
DSM,2021-04-16,39.0,0.0001,3.9104586,73.249565
DSM,2021-04-17,41.0,0.0001,7.7920513,88.76556
DSM,2021-04-18,36.0,0.0,6.985117,68.05201
DSM,2021-04-19,35.0,0.07,9.497123,92.91646
DSM,2021-04-20,18.0,0.0,8.672778,53.40498
DSM,2021-04-21,27.0,0.0001,7.589707,75.264336
DSM,2021-04-22,27.0,0.0,7.807719,60.91718
DSM,2021-04-23,44.0,0.0,8.206272,82.579834
DSM,2021-04-24,40.0,0.0,8.86015,88.71353
DSM,2021-04-25,41.0,0.0,10.222463,69.72826
DSM,2021-04-26,59.0,0.0,13.616287,71.28357
DSM,2021-04-27,60.0,0.0,9.901722,67.65678
DSM,2021-04-28,51.0,0.03,7.240418,89.12907
DSM,2021-04-29,47.0,0.0,8.351204,83.41674
DSM,2021-04-30,40.0,0.0,5.386494,51.336
DSM,2021-05-01,49.0,0.0,16.42712,59.978054
DSM,2021-05-02,61.0,0.0,11.323077,83.22815
DSM,2021-05-03,60.0,0.03,8.795886,90.247734
DSM,2021-05-04,40.0,0.0,10.37892,63.23817
DSM,2021-05-05,36.0,0.0001,4.1575093,55.136906
DSM,2021-05-06,41.0,0.0,10.250376,79.81897
DSM,2021-05-07,35.0,0.0,7.808696,60.109863
DSM,2021-05-08,42.8,0.77,11.303725,93.34736
DSM,2021-05-09,42.0,0.27,9.517315,93.19044
DSM,2021-05-10,41.0,0.0,6.6378946,82.22324
DSM,2021-05-11,38.0,0.0,6.698258,75.93673
DSM,2021-05-12,36.0,0.0,3.7525697,79.17319
DSM,2021-05-13,35.0,0.0,5.5496073,65.51837
DSM,2021-05-14,51.0,0.05,7.093706,77.3798
DSM,2021-05-15,57.2,0.15,6.267186,96.78369
DSM,2021-05-16,57.0,0.27,6.434843,96.81093
DSM,2021-05-17,59.0,0.16,8.229965,96.81093
DSM,2021-05-18,64.0,0.07,7.2022314,96.878845
DSM,2021-05-19,65.0,0.01,10.23662,96.903595
DSM,2021-05-20,67.0,0.45,9.214737,96.92933
DSM,2021-05-21,68.0,0.04,11.571329,93.319046
DSM,2021-05-22,70.0,0.04,8.178014,93.924324
DSM,2021-05-23,68.0,0.0,7.033994,93.56222
DSM,2021-05-24,65.0,0.0001,9.39576,89.814255
DSM,2021-05-25,66.0,0.07,10.209825,87.135025
DSM,2021-05-26,59.0,0.0,4.1355443,93.12406
DSM,2021-05-27,63.0,0.42,10.524963,96.85247
DSM,2021-05-28,42.0,0.01,9.683168,92.61712
DSM,2021-05-29,42.0,0.0,4.852265,91.83653
DSM,2021-05-30,46.0,0.0,5.070383,74.04533
DSM,2021-05-31,54.0,0.0,3.5147164,86.81767
DSM,2021-06-01,56.0,0.0,5.118861,96.7575
DSM,2021-06-02,56.0,0.0,3.24705,90.29139
DSM,2021-06-03,54.0,0.0,6.6059113,78.03314
DSM,2021-06-04,56.0,0.0,8.475162,64.50316
DSM,2021-06-05,64.0,0.0,10.446581,78.301735
DSM,2021-06-06,65.0,0.0,9.515,81.18729
DSM,2021-06-07,67.0,0.0,6.930265,93.28895
DSM,2021-06-08,68.0,0.0,5.6764913,87.03324
DSM,2021-06-09,68.0,0.0,3.6578948,83.93082
DSM,2021-06-10,68.0,0.0,4.36038,81.40747
DSM,2021-06-11,69.0,0.02,6.329179,78.774345
DSM,2021-06-12,66.0,0.0,8.228838,83.93082
DSM,2021-06-13,55.0,0.0,2.9134824,77.721375
DSM,2021-06-14,55.0,0.0,4.7225394,60.77762
DSM,2021-06-15,55.0,0.0,3.3769174,75.201256
DSM,2021-06-16,61.0,0.0,8.406272,67.63664
DSM,2021-06-17,71.0,0.02,9.35388,75.747345
DSM,2021-06-18,69.0,0.0001,6.6365657,76.62149
DSM,2021-06-19,68.0,0.0,6.0275364,92.705696
DSM,2021-06-20,71.0,1.18,10.362353,93.319046
DSM,2021-06-21,55.4,0.0,11.021815,84.0026
DSM,2021-06-22,63.0,0.71,7.7759833,93.56222
DSM,2021-06-23,68.0,0.0,10.8,90.247734
DSM,2021-06-24,74.0,0.61,8.173132,94.14301
DSM,2021-06-25,72.0,0.0,5.3860626,93.4268
DSM,2021-06-26,72.0,0.17,10.386525,93.40279
DSM,2021-06-27,66.0,0.0,4.3379793,93.56222
DSM,2021-06-28,68.0,0.01,4.183275,86.48417
DSM,2021-06-29,70.0,0.01,6.1888504,93.4268
DSM,2021-06-30,69.0,0.0001,2.7595818,96.29225
DSM,2021-07-01,63.0,0.0,5.2628975,84.55897
DSM,2021-07-02,65.0,0.0,4.9102473,84.55897
DSM,2021-07-03,67.0,0.0,3.9415905,87.03324
DSM,2021-07-04,68.0,0.0,7.8390245,81.26576
DSM,2021-07-05,68.0,0.0,8.119861,89.89542
DSM,2021-07-06,68.0,0.0,7.4814034,81.40747
DSM,2021-07-07,68.0,0.17,5.8695016,93.28895
DSM,2021-07-08,61.0,0.0,4.269686,93.12406
DSM,2021-07-09,71.0,0.71,9.12852,93.28895
DSM,2021-07-10,67.0,1.51,8.12291,96.92933
DSM,2021-07-11,64.0,0.0,8.023239,93.26418
DSM,2021-07-12,65.0,0.0,4.025784,93.15526
DSM,2021-07-13,67.0,0.0,4.730314,93.56222
DSM,2021-07-14,72.0,0.48,9.587892,94.10022
DSM,2021-07-15,69.0,0.07,4.518072,93.40279
DSM,2021-07-16,65.0,0.0,4.378397,90.642
DSM,2021-07-17,66.0,0.0,5.758547,90.400345
DSM,2021-07-18,65.0,0.0,3.8125436,93.53832
DSM,2021-07-19,67.0,0.0,3.4517577,90.642
DSM,2021-07-20,66.0,0.0,3.032717,90.400345
DSM,2021-07-21,67.0,0.0,3.3905032,89.814255
DSM,2021-07-22,69.0,0.0,7.1672473,87.03324
DSM,2021-07-23,71.0,0.0,7.603484,89.93965
DSM,2021-07-24,73.0,0.0,6.560279,90.32327
DSM,2021-07-25,69.0,0.0,1.9414635,96.9686
DSM,2021-07-26,69.0,0.0,4.3117523,87.135025
DSM,2021-07-27,73.0,0.0,6.681272,90.400345
DSM,2021-07-28,76.0,0.0,6.2850175,87.58521
DSM,2021-07-29,77.0,0.01,7.7145877,84.474464
DSM,2021-07-30,69.0,1.0,7.4169016,96.275345
DSM,2021-07-31,67.0,1.91,5.786827,100.0
DSM,2021-08-01,63.0,0.0,7.220947,84.55897
DSM,2021-08-02,59.0,0.0,2.4327526,90.04272
DSM,2021-08-03,60.0,0.0,1.9704185,89.52252
DSM,2021-08-04,61.0,0.0,4.8461537,89.48413
DSM,2021-08-05,70.0,0.32,7.1581883,93.56222
DSM,2021-08-06,73.0,0.09,7.181497,93.53832
DSM,2021-08-07,75.0,0.0001,9.802091,87.628876
DSM,2021-08-08,71.0,0.04,8.849895,94.01323
DSM,2021-08-09,77.0,0.0,3.8111498,96.99354
DSM,2021-08-10,78.0,0.0,8.49338,93.55792
DSM,2021-08-11,76.0,0.0,9.096864,97.04129
DSM,2021-08-12,74.0,0.0,5.781766,87.135025
DSM,2021-08-13,59.0,0.0,5.093617,75.73877
DSM,2021-08-14,56.0,0.0,2.986477,80.24718
DSM,2021-08-15,60.0,0.0,5.7184668,80.24718
DSM,2021-08-16,63.0,0.0,6.8181186,86.77358
DSM,2021-08-17,68.0,0.0,7.7344947,80.7574
DSM,2021-08-18,69.0,0.0,7.911498,93.28895
DSM,2021-08-19,70.0,0.0,7.2027874,93.37325
DSM,2021-08-20,73.0,0.0,10.036934,89.89542
DSM,2021-08-21,69.0,0.0,8.160432,90.594666
DSM,2021-08-22,63.0,0.0,6.6879435,77.64516
DSM,2021-08-23,75.0,0.0,6.757491,81.19648
DSM,2021-08-24,74.0,0.0001,9.768406,85.08769
DSM,2021-08-25,74.0,0.3,6.78047,90.594666
DSM,2021-08-26,74.0,0.5,7.674743,96.678116
DSM,2021-08-27,75.0,0.0,10.108204,89.93965
DSM,2021-08-28,72.0,0.0,9.166784,81.95878
DSM,2021-08-29,69.0,0.0001,5.548084,90.594666
DSM,2021-08-30,66.0,0.51,3.4111748,87.23775
DSM,2021-08-31,66.2,0.37,6.278417,96.903595
DSM,2021-09-01,61.0,0.0,6.2947736,90.247734
DSM,2021-09-02,60.0,0.0001,9.258042,86.105125
DSM,2021-09-03,70.0,0.31,6.8714185,93.83344
DSM,2021-09-04,66.0,0.0,5.536533,93.319046
DSM,2021-09-05,62.0,0.0,4.9142857,92.43185
DSM,2021-09-06,68.0,0.05,4.6557145,90.642
DSM,2021-09-07,66.0,0.0,9.61685,78.7032
DSM,2021-09-08,51.0,0.0,8.385169,75.01524
DSM,2021-09-09,53.0,0.0,3.2348433,89.17831
DSM,2021-09-10,65.0,0.0,7.2006993,81.26576
DSM,2021-09-11,69.0,0.0,7.278049,93.56222
DSM,2021-09-12,67.0,0.0,6.2886147,88.34331
DSM,2021-09-13,66.0,0.0001,7.835095,96.903595
DSM,2021-09-14,67.0,0.0,6.1965156,89.814255
DSM,2021-09-15,59.0,0.0,4.550523,96.78369
DSM,2021-09-16,64.0,0.0,10.435898,80.60851
DSM,2021-09-17,64.0,0.01,7.6377153,87.03324
DSM,2021-09-18,65.0,0.0,4.873171,83.86249
DSM,2021-09-19,67.0,0.0,9.98893,90.0483
DSM,2021-09-20,70.0,0.4,10.9053,96.29225
DSM,2021-09-21,53.0,0.0,8.504951,85.47746
DSM,2021-09-22,45.0,0.0,5.2341638,82.579834
DSM,2021-09-23,47.0,0.0,2.769395,89.28615
DSM,2021-09-24,56.0,0.03,7.203102,85.59461
DSM,2021-09-25,46.0,0.0,7.6076655,81.97894
DSM,2021-09-26,56.0,0.0,9.353847,71.694244
DSM,2021-09-27,59.0,0.0,4.385366,72.42126
DSM,2021-09-28,62.0,0.0,6.783158,86.105125
DSM,2021-09-29,62.0,0.0,7.1980057,93.15526
DSM,2021-09-30,66.0,0.03,5.8396835,96.92933
DSM,2021-10-01,67.0,0.0001,6.63554,96.92933
DSM,2021-10-02,66.2,0.0,6.2843204,100.0
DSM,2021-10-03,62.0,0.0,7.648763,90.642
DSM,2021-10-04,55.0,0.0,4.6804566,89.665146
DSM,2021-10-05,58.0,0.0,5.036594,93.03501
DSM,2021-10-06,62.0,0.0001,5.4885015,90.642
DSM,2021-10-07,63.0,0.0,3.707317,93.56222
DSM,2021-10-08,60.0,0.0,4.3006353,93.0668
DSM,2021-10-09,64.0,0.0,9.022997,86.77358
DSM,2021-10-10,61.0,0.0001,7.214035,87.135864
DSM,2021-10-11,55.0,0.38,5.2369337,89.88164
DSM,2021-10-12,52.0,0.0,4.041115,85.77325
DSM,2021-10-13,61.0,1.43,11.624641,96.78369
DSM,2021-10-14,40.0,0.0,6.077139,65.629745
DSM,2021-10-15,43.0,0.0001,7.261268,76.76395
DSM,2021-10-16,34.0,0.0,8.443972,73.13607
DSM,2021-10-17,40.0,0.0,4.490845,65.37625
DSM,2021-10-18,46.0,0.0,6.748432,73.84703
DSM,2021-10-19,49.0,0.0,9.744876,74.34856
DSM,2021-10-20,55.0,0.01,11.607746,83.87503
DSM,2021-10-21,42.0,0.01,11.995559,92.75558
DSM,2021-10-22,40.0,0.0001,3.4123857,96.522156
DSM,2021-10-23,37.0,0.0,5.908711,96.492714
DSM,2021-10-24,46.4,2.91,12.0329,100.0
DSM,2021-10-25,41.0,0.01,7.226686,92.58222
DSM,2021-10-26,43.0,0.0,11.007829,89.26615
DSM,2021-10-27,49.0,0.6,9.49193,95.98142
DSM,2021-10-28,47.0,0.85,8.876025,96.27691
DSM,2021-10-29,44.0,0.1,11.026853,89.921104
DSM,2021-10-30,43.0,0.0,3.485777,96.12703
DSM,2021-10-31,42.0,0.0,10.481424,83.28233
DSM,2021-11-01,30.9,0.0,5.3602786,82.1482
DSM,2021-11-02,27.0,0.0,5.148951,74.8682
DSM,2021-11-03,30.9,0.0,4.292683,75.5878
DSM,2021-11-04,33.0,0.0,7.7818184,72.45346
DSM,2021-11-05,40.0,0.0,11.363702,76.01056
DSM,2021-11-06,46.0,0.0,7.524739,89.26615
DSM,2021-11-07,48.0,0.0,9.93614,83.28233
DSM,2021-11-08,51.0,0.0,6.9780765,93.031395
DSM,2021-11-09,40.0,0.0,6.627825,68.27398
DSM,2021-11-10,54.0,1.35,8.462718,100.0
DSM,2021-11-11,46.0,0.15,16.89541,93.05812
DSM,2021-11-12,28.9,0.0001,19.832808,88.17328
DSM,2021-11-13,35.0,0.02,10.523642,88.274284
DSM,2021-11-14,35.0,0.0,11.292358,75.5878
DSM,2021-11-15,34.0,0.0001,6.7932725,81.37275
DSM,2021-11-16,53.0,0.0,9.648084,89.88164
DSM,2021-11-17,37.0,0.0,11.353073,64.88159
DSM,2021-11-18,19.0,0.0,10.823229,71.530495
DSM,2021-11-19,23.0,0.0,10.301766,77.67067
DSM,2021-11-20,32.0,0.0001,6.4216785,67.165634
DSM,2021-11-21,32.0,0.0,8.997765,77.882835
DSM,2021-11-22,16.0,0.0,4.4796634,68.0919
DSM,2021-11-23,34.0,0.0,11.794944,62.777317
DSM,2021-11-24,39.0,0.0,12.483943,69.62508
DSM,2021-11-25,14.0,0.0001,10.667189,69.754295
DSM,2021-11-26,24.1,0.0,7.611847,66.72459
DSM,2021-11-27,38.0,0.01,8.319859,81.97894
DSM,2021-11-28,27.0,0.0,5.919355,81.55437
DSM,2021-11-29,36.0,0.0,8.740069,66.81778
DSM,2021-11-30,37.0,0.0001,4.965293,79.17319
DSM,2021-12-01,39.0,0.02,8.124648,88.61803
DSM,2021-12-02,34.0,0.0,5.7521553,62.82853
DSM,2021-12-03,32.0,0.0,7.073375,79.08094
DSM,2021-12-04,32.0,0.0,7.19788,91.51263
DSM,2021-12-05,41.0,0.0,12.012658,65.37625
DSM,2021-12-06,16.0,0.0001,13.141233,62.654053
DSM,2021-12-07,17.1,0.0,9.631469,74.15324
DSM,2021-12-08,18.0,0.0,5.590941,77.67067
DSM,2021-12-09,35.0,0.0001,8.734532,66.97142
DSM,2021-12-10,39.0,0.0001,10.5873575,100.0
DSM,2021-12-11,28.9,0.03,12.870944,92.49329
DSM,2021-12-12,19.9,0.0,12.555477,60.24612
DSM,2021-12-13,27.0,0.0,5.2912893,68.80594
DSM,2021-12-14,51.0,0.0,7.5212545,89.88164
DSM,2021-12-15,58.0,0.2,20.582458,93.31721
DSM,2021-12-16,23.0,0.0,12.096547,71.44712
DSM,2021-12-17,21.0,0.0,6.8027873,77.62127
DSM,2021-12-18,23.0,0.0,10.215603,80.8487
DSM,2021-12-19,23.0,0.0,9.866901,77.67067
DSM,2021-12-20,24.1,0.0,8.185106,81.24543
DSM,2021-12-21,21.0,0.0,10.012721,80.73506
DSM,2021-12-22,17.1,0.0,7.088502,80.01006
DSM,2021-12-23,34.0,0.0,7.736585,85.689926
DSM,2021-12-24,47.0,0.0001,7.651461,100.0
DSM,2021-12-25,35.0,0.02,5.0398602,85.75554
DSM,2021-12-26,42.8,0.15,7.8842397,100.0
DSM,2021-12-27,42.0,0.0,8.835126,100.0
DSM,2021-12-28,33.0,0.25,8.945534,100.0
DSM,2021-12-29,15.1,0.1,6.327273,88.19551
DSM,2021-12-30,26.1,0.0,5.2033663,92.18507
DSM,2021-12-31,28.0,0.0001,9.294209,96.37933
DSM,2022-01-01,5.0,0.16,13.153846,84.557335
DSM,2022-01-02,-4.0,0.0,5.6874127,74.869316
DSM,2022-01-03,21.9,0.0,8.236237,75.71066
DSM,2022-01-04,26.1,0.0001,14.158872,77.803856
DSM,2022-01-05,5.0,0.0001,21.625097,66.81711
DSM,2022-01-06,-5.0,0.0001,12.078628,74.93373
DSM,2022-01-07,3.0,0.0,7.9074984,69.88621
DSM,2022-01-08,30.0,0.0001,9.984218,100.0
DSM,2022-01-09,12.0,0.0,9.902174,67.7078
DSM,2022-01-10,8.1,0.0,5.586303,69.754295
DSM,2022-01-11,28.9,0.0,9.836237,73.40948
DSM,2022-01-12,28.9,0.0,5.9923344,75.5878
DSM,2022-01-13,34.0,0.0001,6.955,88.43512
DSM,2022-01-14,32.0,1.03,7.892029,96.41182
DSM,2022-01-15,17.1,0.24,8.541199,90.4186
DSM,2022-01-16,28.9,0.0001,7.9842296,92.317215
DSM,2022-01-17,26.1,0.0,7.096774,88.653656
DSM,2022-01-18,30.9,0.0,7.562143,96.26212
DSM,2022-01-19,19.0,0.0001,14.755622,74.15522
DSM,2022-01-20,-7.0,0.0,6.174913,78.48399
DSM,2022-01-21,10.9,0.0001,9.337979,82.579735
DSM,2022-01-22,26.1,0.0,11.643971,74.15324
DSM,2022-01-23,28.9,0.0001,8.93859,77.48496
DSM,2022-01-24,28.4,0.01,9.125303,92.91646
DSM,2022-01-25,-6.0,0.0,6.7966456,71.68939
DSM,2022-01-26,10.9,0.0,9.497203,82.666954
DSM,2022-01-27,25.0,0.0001,10.572345,78.40097
DSM,2022-01-28,1.9,0.0,6.5478687,75.917366
DSM,2022-01-29,23.0,0.0,6.9874563,74.66679
DSM,2022-01-30,19.0,0.0001,6.9867134,78.5128
DSM,2022-01-31,28.0,0.0,8.927526,81.30309
DSM,2022-02-01,28.0,0.0,10.802838,78.02541
DSM,2022-02-02,3.0,0.0,13.147993,69.15933
DSM,2022-02-03,-4.0,0.0,8.863558,68.26545
DSM,2022-02-04,9.0,0.0,8.486132,78.3963
DSM,2022-02-05,21.9,0.0,11.271831,75.917366
DSM,2022-02-06,28.0,0.0,8.898455,78.42651
DSM,2022-02-07,21.0,0.0001,4.9531646,84.52733
DSM,2022-02-08,30.9,0.0,7.0887322,87.76159
DSM,2022-02-09,28.9,0.0001,10.649211,80.825
DSM,2022-02-10,36.0,0.06,9.760702,85.8089
DSM,2022-02-11,38.0,0.01,15.072142,88.61803
DSM,2022-02-12,5.0,0.0,6.9690647,72.74119
DSM,2022-02-13,10.0,0.0001,7.0164523,84.00895
DSM,2022-02-14,18.0,0.0,6.6842856,81.46097
DSM,2022-02-15,32.0,0.0,10.322262,81.30309
DSM,2022-02-16,39.0,0.0,10.869114,78.59985
DSM,2022-02-17,12.0,0.0,11.632038,70.41479
DSM,2022-02-18,32.0,0.0001,15.077454,69.33037
DSM,2022-02-19,10.9,0.0,10.344124,63.685326
DSM,2022-02-20,28.9,0.0,11.504633,72.24067
DSM,2022-02-21,41.0,0.0,8.960972,85.23134
DSM,2022-02-22,27.0,0.02,16.177374,96.34807
DSM,2022-02-23,1.9,0.0001,9.906761,72.29877
DSM,2022-02-24,14.0,0.12,8.483916,87.379036
DSM,2022-02-25,7.0,0.01,6.7083917,84.557335
DSM,2022-02-26,19.9,0.0,8.1379795,82.58386
DSM,2022-02-27,21.0,0.0,6.7713284,67.45666
DSM,2022-02-28,26.1,0.0,6.758885,55.517197
DSM,2022-03-01,36.0,0.0,4.0433526,72.985916
DSM,2022-03-02,43.0,0.0001,5.5319147,82.79933
DSM,2022-03-03,26.1,0.0001,10.229739,78.57606
DSM,2022-03-04,37.0,0.0,10.950522,80.7529
DSM,2022-03-05,58.0,1.35,10.735037,100.0
DSM,2022-03-06,27.0,0.15,13.076815,96.34807
DSM,2022-03-07,26.6,0.2,10.430813,100.0
DSM,2022-03-08,28.0,0.0,7.900351,83.91452
DSM,2022-03-09,27.0,0.0001,9.524822,85.26191
DSM,2022-03-10,14.0,0.03,6.112994,84.0537
DSM,2022-03-11,12.0,0.0,13.269384,83.91452
DSM,2022-03-12,15.1,0.0,9.569231,65.77156
DSM,2022-03-13,33.0,0.0,7.3937635,78.40097
DSM,2022-03-14,34.0,0.0,7.628799,64.88159
DSM,2022-03-15,34.0,0.0,4.2404795,92.18172
DSM,2022-03-16,41.0,0.0,9.037353,82.65763
DSM,2022-03-17,42.0,0.03,11.648604,89.49497
DSM,2022-03-18,38.0,0.6,13.944093,96.492714
DSM,2022-03-19,34.0,0.0,8.161912,92.18172
DSM,2022-03-20,34.0,0.0,8.034146,72.24067
DSM,2022-03-21,45.0,0.06,11.2077465,76.9423
DSM,2022-03-22,51.8,0.66,8.149285,100.0
DSM,2022-03-23,36.0,0.03,13.181903,96.492714
DSM,2022-03-24,34.0,0.04,8.673867,96.46132
DSM,2022-03-25,34.0,0.0,14.709431,92.21943
DSM,2022-03-26,23.0,0.0,13.714863,74.66679
DSM,2022-03-27,16.0,0.0,6.973856,67.95633
DSM,2022-03-28,17.1,0.0,8.939373,57.231598
DSM,2022-03-29,41.0,0.01,13.454932,82.579834
DSM,2022-03-30,47.0,0.19,13.670346,100.0
DSM,2022-03-31,32.0,0.1,12.780851,100.0
DSM,2022-04-01,28.9,0.01,4.170854,92.01395
DSM,2022-04-02,39.0,0.21,8.111268,96.522156
DSM,2022-04-03,45.0,0.11,6.2468534,96.59939
DSM,2022-04-04,38.0,0.0,9.268505,88.61803
DSM,2022-04-05,51.0,0.02,9.617668,96.492714
DSM,2022-04-06,38.0,0.0001,16.066187,89.26615
DSM,2022-04-07,35.0,0.02,19.33491,91.51263
DSM,2022-04-08,28.0,0.0001,12.724463,81.3036
DSM,2022-04-09,26.1,0.0,6.137074,85.1362
DSM,2022-04-10,45.0,0.0,14.656994,60.882473
DSM,2022-04-11,35.0,0.0,6.667852,76.44389
DSM,2022-04-12,62.0,0.15,15.637649,89.67755
DSM,2022-04-13,56.0,0.17,13.834061,93.693306
DSM,2022-04-14,19.0,0.0,17.198694,58.26825
DSM,2022-04-15,19.0,0.0,7.691166,51.469177
DSM,2022-04-16,21.0,0.0,9.204169,71.25436
DSM,2022-04-17,33.0,0.22,5.5407667,100.0
DSM,2022-04-18,30.9,0.0,14.400289,100.0
DSM,2022-04-19,27.0,0.0,7.502092,87.972015
DSM,2022-04-20,47.0,0.21,10.429268,100.0
